,wavelength,intensity
0,386.587,1263.0
1,386.77701964224633,1260.0
2,386.96703456781063,1272.0
3,387.15704477493097,1298.0
4,387.3470502618452,1306.0
5,387.53705102679146,1305.0
6,387.72704706800766,1316.0
7,387.91703838373184,1324.0
8,388.107024972202,1325.0
9,388.297006831656,1309.0
10,388.486983960332,1299.0
11,388.6769563564679,1315.0
12,388.8669240183017,1337.0
13,389.0568869440714,1370.0
14,389.246845132015,1399.0
15,389.43679858037046,1402.0
16,389.6267472873758,1406.0
17,389.81669125126905,1396.0
18,390.00663047028814,1366.0
19,390.19656494267116,1348.0
20,390.38649466665595,1353.0
21,390.57641964048065,1366.0
22,390.76633986238306,1364.0
23,390.9562553306014,1378.0
24,391.14616604337357,1412.0
25,391.3360719989375,1446.0
26,391.52597319553115,1478.0
27,391.7158696313927,1461.0
28,391.90576130476006,1433.0
29,392.09564821387113,1448.0
30,392.28553035696405,1452.0
31,392.4754077322766,1432.0
32,392.665280338047,1415.0
33,392.8551481725131,1432.0
34,393.04501123391293,1455.0
35,393.2348695204845,1451.0
36,393.4247230304658,1436.0
37,393.6145717620948,1423.0
38,393.80441571360956,1446.0
39,393.9942548832479,1500.0
40,394.184089269248,1526.0
41,394.3739188698477,1532.0
42,394.5637436832852,1547.0
43,394.7535637077983,1547.0
44,394.9433789416251,1539.0
45,395.1331893830035,1533.0
46,395.32299503017157,1529.0
47,395.51279588136725,1542.0
48,395.70259193482855,1573.0
49,395.8923831887935,1612.0
50,396.0821696415,1620.0
51,396.2719512911861,1631.0
52,396.46172813608985,1673.0
53,396.65150017444915,1682.0
54,396.84126740450205,1672.0
55,397.0310298244865,1679.0
56,397.2207874326405,1695.0
57,397.4105402272021,1739.0
58,397.6002882064092,1790.0
59,397.7900313684998,1826.0
60,397.979769711712,1851.0
61,398.16950323428364,1826.0
62,398.35923193445285,1787.0
63,398.5489558104576,1780.0
64,398.73867486053575,1784.0
65,398.9283890829255,1804.0
66,399.11809847586466,1851.0
67,399.3078030375913,1872.0
68,399.4975027663434,1877.0
69,399.687197660359,1884.0
70,399.876887717876,1868.0
71,400.06657293713243,1851.0
72,400.2562533163663,1833.0
73,400.44592885381564,1843.0
74,400.6355995477183,1913.0
75,400.82526539631243,1962.0
76,401.014926397836,1965.0
77,401.20458255052694,1959.0
78,401.39423385262324,1963.0
79,401.58388030236296,1982.0
80,401.7735218979839,1988.0
81,401.9631586377244,2001.0
82,402.15279051982213,2027.0
83,402.34241754251525,2061.0
84,402.53203970404167,2086.0
85,402.72165700263946,2073.0
86,402.9112694365466,2069.0
87,403.100877004001,2090.0
88,403.2904797032407,2103.0
89,403.48007753250374,2111.0
90,403.669670490028,2122.0
91,403.85925857405164,2144.0
92,404.0488417828125,2174.0
93,404.23842011454855,2170.0
94,404.4279935674979,2142.0
95,404.6175621398985,2129.0
96,404.80712582998837,2129.0
97,404.9966846360054,2151.0
98,405.1862385561878,2174.0
99,405.3757875887733,2170.0
100,405.565331732,2163.0
101,405.75487098410593,2186.0
102,405.9444053433291,2222.0
103,406.1339348079074,2252.0
104,406.32345937607886,2265.0
105,406.5129790460815,2252.0
106,406.7024938161533,2255.0
107,406.89200368453226,2284.0
108,407.08150864945634,2304.0
109,407.2710087091636,2293.0
110,407.460503861892,2287.0
111,407.6499941058795,2333.0
112,407.8394794393641,2381.0
113,408.02895986058377,2388.0
114,408.2184353677766,2379.0
115,408.4079059591805,2384.0
116,408.5973716330335,2402.0
117,408.7868323875735,2431.0
118,408.97628822103866,2447.0
119,409.1657391316668,2448.0
120,409.35518511769595,2476.0
121,409.5446261773642,2518.0
122,409.73406230890953,2535.0
123,409.9234935105698,2531.0
124,410.1129197805831,2534.0
125,410.3023411171875,2544.0
126,410.49175751862083,2548.0
127,410.68116898312115,2560.0
128,410.87057550892644,2586.0
129,411.05997709427476,2590.0
130,411.24937373740397,2594.0
131,411.4387654365522,2622.0
132,411.62815218995735,2619.0
133,411.81753399585745,2602.0
134,412.0069108524905,2622.0
135,412.19628275809447,2659.0
136,412.3856497109074,2678.0
137,412.5750117091672,2672.0
138,412.7643687511119,2656.0
139,412.9537208349795,2654.0
140,413.14306795900796,2665.0
141,413.3324101214353,2671.0
142,413.52174732049957,2690.0
143,413.7110795544387,2720.0
144,413.90040682149066,2727.0
145,414.0897291198935,2734.0
146,414.2790464478851,2759.0
147,414.4683588037036,2755.0
148,414.65766618558695,2746.0
149,414.8469685917731,2760.0
150,415.0362660205,2765.0
151,415.22555847000575,2775.0
152,415.4148459385283,2779.0
153,415.6041284243056,2785.0
154,415.79340592557566,2818.0
155,415.98267844057654,2847.0
156,416.1719459675461,2869.0
157,416.36120850472247,2890.0
158,416.5504660503436,2913.0
159,416.73971860264743,2925.0
160,416.928966159872,2905.0
161,417.11820872025527,2909.0
162,417.3074462820353,2935.0
163,417.49667884345,2938.0
164,417.68590640273743,2932.0
165,417.87512895813546,2954.0
166,418.0643465078823,2981.0
167,418.25355905021576,2976.0
