,wavelength,intensity
0,386.587,961.0
1,386.77701964224633,964.0
2,386.96703456781063,977.0
3,387.15704477493097,979.0
4,387.3470502618452,971.0
5,387.53705102679146,983.0
6,387.72704706800766,1003.0
7,387.91703838373184,1003.0
8,388.107024972202,987.0
9,388.297006831656,979.0
10,388.486983960332,981.0
11,388.6769563564679,992.0
12,388.8669240183017,1005.0
13,389.0568869440714,1010.0
14,389.246845132015,1016.0
15,389.43679858037046,1030.0
16,389.6267472873758,1046.0
17,389.81669125126905,1041.0
18,390.00663047028814,1018.0
19,390.19656494267116,1006.0
20,390.38649466665595,1022.0
21,390.57641964048065,1055.0
22,390.76633986238306,1051.0
23,390.9562553306014,1041.0
24,391.14616604337357,1059.0
25,391.3360719989375,1067.0
26,391.52597319553115,1085.0
27,391.7158696313927,1090.0
28,391.90576130476006,1069.0
29,392.09564821387113,1081.0
30,392.28553035696405,1084.0
31,392.4754077322766,1067.0
32,392.665280338047,1075.0
33,392.8551481725131,1095.0
34,393.04501123391293,1095.0
35,393.2348695204845,1094.0
36,393.4247230304658,1094.0
37,393.6145717620948,1078.0
38,393.80441571360956,1072.0
39,393.9942548832479,1095.0
40,394.184089269248,1103.0
41,394.3739188698477,1104.0
42,394.5637436832852,1127.0
43,394.7535637077983,1130.0
44,394.9433789416251,1116.0
45,395.1331893830035,1113.0
46,395.32299503017157,1116.0
47,395.51279588136725,1121.0
48,395.70259193482855,1130.0
49,395.8923831887935,1146.0
50,396.0821696415,1171.0
51,396.2719512911861,1184.0
52,396.46172813608985,1188.0
53,396.65150017444915,1176.0
54,396.84126740450205,1173.0
55,397.0310298244865,1195.0
56,397.2207874326405,1215.0
57,397.4105402272021,1244.0
58,397.6002882064092,1263.0
59,397.7900313684998,1266.0
60,397.979769711712,1260.0
61,398.16950323428364,1244.0
62,398.35923193445285,1236.0
63,398.5489558104576,1238.0
64,398.73867486053575,1267.0
65,398.9283890829255,1301.0
66,399.11809847586466,1305.0
67,399.3078030375913,1298.0
68,399.4975027663434,1299.0
69,399.687197660359,1296.0
70,399.876887717876,1276.0
71,400.06657293713243,1253.0
72,400.2562533163663,1267.0
73,400.44592885381564,1316.0
74,400.6355995477183,1348.0
75,400.82526539631243,1376.0
76,401.014926397836,1383.0
77,401.20458255052694,1361.0
78,401.39423385262324,1345.0
79,401.58388030236296,1340.0
80,401.7735218979839,1348.0
81,401.9631586377244,1371.0
82,402.15279051982213,1400.0
83,402.34241754251525,1433.0
84,402.53203970404167,1451.0
85,402.72165700263946,1441.0
86,402.9112694365466,1422.0
87,403.100877004001,1417.0
88,403.2904797032407,1435.0
89,403.48007753250374,1430.0
