,wavelength,intensity
0,386.587,1113.0
1,386.77701964224633,1100.0
2,386.96703456781063,1093.0
3,387.15704477493097,1119.0
4,387.3470502618452,1126.0
5,387.53705102679146,1114.0
6,387.72704706800766,1126.0
7,387.91703838373184,1127.0
8,388.107024972202,1106.0
9,388.297006831656,1091.0
10,388.486983960332,1100.0
11,388.6769563564679,1114.0
12,388.8669240183017,1121.0
13,389.0568869440714,1127.0
14,389.246845132015,1121.0
15,389.43679858037046,1114.0
16,389.6267472873758,1123.0
17,389.81669125126905,1107.0
18,390.00663047028814,1080.0
19,390.19656494267116,1091.0
20,390.38649466665595,1117.0
21,390.57641964048065,1121.0
22,390.76633986238306,1100.0
23,390.9562553306014,1097.0
24,391.14616604337357,1103.0
25,391.3360719989375,1088.0
26,391.52597319553115,1090.0
27,391.7158696313927,1094.0
28,391.90576130476006,1093.0
29,392.09564821387113,1106.0
30,392.28553035696405,1119.0
31,392.4754077322766,1124.0
32,392.665280338047,1129.0
33,392.8551481725131,1132.0
34,393.04501123391293,1140.0
35,393.2348695204845,1149.0
36,393.4247230304658,1140.0
37,393.6145717620948,1114.0
38,393.80441571360956,1097.0
39,393.9942548832479,1111.0
40,394.184089269248,1123.0
41,394.3739188698477,1126.0
42,394.5637436832852,1152.0
43,394.7535637077983,1153.0
44,394.9433789416251,1121.0
45,395.1331893830035,1100.0
46,395.32299503017157,1097.0
47,395.51279588136725,1110.0
48,395.70259193482855,1124.0
49,395.8923831887935,1137.0
50,396.0821696415,1133.0
51,396.2719512911861,1113.0
52,396.46172813608985,1104.0
53,396.65150017444915,1101.0
54,396.84126740450205,1101.0
55,397.0310298244865,1113.0
56,397.2207874326405,1129.0
57,397.4105402272021,1146.0
58,397.6002882064092,1156.0
59,397.7900313684998,1152.0
60,397.979769711712,1145.0
61,398.16950323428364,1121.0
62,398.35923193445285,1101.0
63,398.5489558104576,1119.0
64,398.73867486053575,1149.0
65,398.9283890829255,1166.0
66,399.11809847586466,1160.0
67,399.3078030375913,1140.0
68,399.4975027663434,1139.0
69,399.687197660359,1140.0
70,399.876887717876,1127.0
71,400.06657293713243,1116.0
72,400.2562533163663,1124.0
73,400.44592885381564,1147.0
74,400.6355995477183,1158.0
75,400.82526539631243,1158.0
76,401.014926397836,1146.0
77,401.20458255052694,1134.0
78,401.39423385262324,1127.0
79,401.58388030236296,1133.0
80,401.7735218979839,1156.0
81,401.9631586377244,1179.0
82,402.15279051982213,1184.0
83,402.34241754251525,1191.0
84,402.53203970404167,1195.0
85,402.72165700263946,1166.0
86,402.9112694365466,1150.0
87,403.100877004001,1156.0
88,403.2904797032407,1147.0
89,403.48007753250374,1136.0
90,403.669670490028,1149.0
91,403.85925857405164,1169.0
92,404.0488417828125,1165.0
93,404.23842011454855,1162.0
94,404.4279935674979,1172.0
95,404.6175621398985,1171.0
96,404.80712582998837,1173.0
97,404.9966846360054,1178.0
98,405.1862385561878,1166.0
99,405.3757875887733,1145.0
100,405.565331732,1139.0
101,405.75487098410593,1166.0
102,405.9444053433291,1185.0
103,406.1339348079074,1175.0
104,406.32345937607886,1159.0
105,406.5129790460815,1149.0
106,406.7024938161533,1162.0
