,wavelength,intensity
0,386.587,1088.0
1,386.77701964224633,1091.0
2,386.96703456781063,1110.0
3,387.15704477493097,1126.0
4,387.3470502618452,1117.0
5,387.53705102679146,1110.0
6,387.72704706800766,1117.0
7,387.91703838373184,1129.0
8,388.107024972202,1133.0
9,388.297006831656,1123.0
10,388.486983960332,1123.0
11,388.6769563564679,1116.0
12,388.8669240183017,1101.0
13,389.0568869440714,1114.0
14,389.246845132015,1134.0
15,389.43679858037046,1139.0
16,389.6267472873758,1129.0
17,389.81669125126905,1101.0
18,390.00663047028814,1072.0
19,390.19656494267116,1062.0
20,390.38649466665595,1065.0
21,390.57641964048065,1077.0
22,390.76633986238306,1085.0
23,390.9562553306014,1104.0
24,391.14616604337357,1114.0
25,391.3360719989375,1106.0
26,391.52597319553115,1116.0
27,391.7158696313927,1100.0
28,391.90576130476006,1062.0
29,392.09564821387113,1069.0
30,392.28553035696405,1104.0
31,392.4754077322766,1123.0
32,392.665280338047,1121.0
33,392.8551481725131,1120.0
34,393.04501123391293,1108.0
35,393.2348695204845,1107.0
36,393.4247230304658,1114.0
37,393.6145717620948,1106.0
38,393.80441571360956,1100.0
39,393.9942548832479,1104.0
40,394.184089269248,1107.0
41,394.3739188698477,1117.0
42,394.5637436832852,1142.0
43,394.7535637077983,1129.0
44,394.9433789416251,1088.0
45,395.1331893830035,1078.0
46,395.32299503017157,1087.0
47,395.51279588136725,1107.0
48,395.70259193482855,1129.0
49,395.8923831887935,1132.0
50,396.0821696415,1132.0
51,396.2719512911861,1124.0
52,396.46172813608985,1124.0
53,396.65150017444915,1123.0
54,396.84126740450205,1111.0
55,397.0310298244865,1114.0
56,397.2207874326405,1119.0
57,397.4105402272021,1129.0
58,397.6002882064092,1137.0
59,397.7900313684998,1137.0
60,397.979769711712,1150.0
61,398.16950323428364,1149.0
62,398.35923193445285,1119.0
63,398.5489558104576,1116.0
64,398.73867486053575,1147.0
65,398.9283890829255,1169.0
66,399.11809847586466,1176.0
67,399.3078030375913,1162.0
68,399.4975027663434,1146.0
69,399.687197660359,1145.0
70,399.876887717876,1139.0
