,wavelength,intensity
0,386.587,596.0
1,386.77701964224633,592.0
2,386.96703456781063,600.0
3,387.15704477493097,618.0
4,387.3470502618452,612.0
5,387.53705102679146,599.0
6,387.72704706800766,607.0
7,387.91703838373184,616.0
8,388.107024972202,610.0
9,388.297006831656,600.0
10,388.486983960332,605.0
11,388.6769563564679,619.0
12,388.8669240183017,615.0
13,389.0568869440714,610.0
14,389.246845132015,618.0
15,389.43679858037046,612.0
16,389.6267472873758,607.0
17,389.81669125126905,603.0
18,390.00663047028814,586.0
19,390.19656494267116,577.0
20,390.38649466665595,594.0
21,390.57641964048065,609.0
22,390.76633986238306,596.0
23,390.9562553306014,594.0
24,391.14616604337357,612.0
25,391.3360719989375,620.0
26,391.52597319553115,625.0
27,391.7158696313927,609.0
28,391.90576130476006,590.0
29,392.09564821387113,600.0
30,392.28553035696405,612.0
31,392.4754077322766,610.0
32,392.665280338047,610.0
33,392.8551481725131,610.0
34,393.04501123391293,605.0
35,393.2348695204845,613.0
36,393.4247230304658,616.0
37,393.6145717620948,589.0
38,393.80441571360956,568.0
39,393.9942548832479,587.0
40,394.184089269248,607.0
41,394.3739188698477,612.0
42,394.5637436832852,616.0
43,394.7535637077983,612.0
44,394.9433789416251,596.0
45,395.1331893830035,574.0
46,395.32299503017157,571.0
47,395.51279588136725,590.0
48,395.70259193482855,602.0
49,395.8923831887935,618.0
50,396.0821696415,629.0
51,396.2719512911861,606.0
52,396.46172813608985,592.0
53,396.65150017444915,589.0
54,396.84126740450205,589.0
55,397.0310298244865,597.0
56,397.2207874326405,594.0
57,397.4105402272021,606.0
58,397.6002882064092,625.0
59,397.7900313684998,622.0
60,397.979769711712,616.0
61,398.16950323428364,602.0
62,398.35923193445285,590.0
63,398.5489558104576,600.0
64,398.73867486053575,612.0
65,398.9283890829255,620.0
66,399.11809847586466,619.0
67,399.3078030375913,610.0
68,399.4975027663434,618.0
69,399.687197660359,619.0
70,399.876887717876,602.0
71,400.06657293713243,584.0
72,400.2562533163663,584.0
73,400.44592885381564,597.0
74,400.6355995477183,603.0
75,400.82526539631243,613.0
76,401.014926397836,616.0
77,401.20458255052694,602.0
78,401.39423385262324,590.0
79,401.58388030236296,590.0
80,401.7735218979839,602.0
81,401.9631586377244,618.0
82,402.15279051982213,616.0
83,402.34241754251525,615.0
84,402.53203970404167,629.0
85,402.72165700263946,629.0
86,402.9112694365466,610.0
87,403.100877004001,594.0
88,403.2904797032407,599.0
89,403.48007753250374,609.0
90,403.669670490028,606.0
91,403.85925857405164,606.0
92,404.0488417828125,609.0
93,404.23842011454855,612.0
94,404.4279935674979,616.0
95,404.6175621398985,605.0
96,404.80712582998837,594.0
97,404.9966846360054,596.0
98,405.1862385561878,590.0
99,405.3757875887733,589.0
100,405.565331732,599.0
101,405.75487098410593,610.0
102,405.9444053433291,612.0
103,406.1339348079074,603.0
104,406.32345937607886,596.0
105,406.5129790460815,586.0
106,406.7024938161533,594.0
107,406.89200368453226,615.0
108,407.08150864945634,606.0
109,407.2710087091636,589.0
110,407.460503861892,593.0
111,407.6499941058795,607.0
112,407.8394794393641,618.0
113,408.02895986058377,609.0
114,408.2184353677766,603.0
115,408.4079059591805,610.0
116,408.5973716330335,603.0
117,408.7868323875735,594.0
118,408.97628822103866,581.0
119,409.1657391316668,580.0
120,409.35518511769595,597.0
121,409.5446261773642,602.0
122,409.73406230890953,600.0
123,409.9234935105698,590.0
124,410.1129197805831,573.0
125,410.3023411171875,574.0
126,410.49175751862083,584.0
127,410.68116898312115,603.0
128,410.87057550892644,607.0
129,411.05997709427476,580.0
130,411.24937373740397,571.0
131,411.4387654365522,581.0
132,411.62815218995735,583.0
133,411.81753399585745,580.0
134,412.0069108524905,580.0
135,412.19628275809447,592.0
136,412.3856497109074,607.0
137,412.5750117091672,605.0
138,412.7643687511119,583.0
139,412.9537208349795,567.0
140,413.14306795900796,571.0
141,413.3324101214353,574.0
142,413.52174732049957,568.0
143,413.7110795544387,580.0
144,413.90040682149066,596.0
145,414.0897291198935,599.0
146,414.2790464478851,602.0
147,414.4683588037036,587.0
148,414.65766618558695,568.0
149,414.8469685917731,571.0
150,415.0362660205,579.0
151,415.22555847000575,581.0
152,415.4148459385283,571.0
153,415.6041284243056,574.0
154,415.79340592557566,590.0
155,415.98267844057654,584.0
156,416.1719459675461,577.0
157,416.36120850472247,573.0
158,416.5504660503436,581.0
159,416.73971860264743,607.0
160,416.928966159872,605.0
161,417.11820872025527,587.0
162,417.3074462820353,587.0
163,417.49667884345,593.0
164,417.68590640273743,587.0
165,417.87512895813546,563.0
166,418.0643465078823,537.0
167,418.25355905021576,537.0
168,418.44276658337384,555.0
169,418.6319691055946,571.0
170,418.82116661511594,583.0
171,419.010359110176,587.0
172,419.1995465890127,596.0
173,419.388729049864,592.0
174,419.57790649096796,570.0
175,419.7670789105625,560.0
176,419.95624630688565,566.0
177,420.1454086781754,580.0
178,420.33456602266966,586.0
179,420.52371833860656,589.0
180,420.712865624224,589.0
181,420.90200787776,587.0
182,421.09114509745257,590.0
183,421.28027728153967,577.0
184,421.4694044282593,574.0
185,421.6585265358495,594.0
186,421.84764360254815,594.0
187,422.0367556265934,589.0
188,422.2258626062231,599.0
189,422.4149645396753,603.0
190,422.604061425188,593.0
191,422.7931532609992,574.0
192,422.98224004534677,571.0
193,423.1713217764689,577.0
194,423.3603984526035,577.0
195,423.5494700719885,593.0
196,423.7385366328619,599.0
197,423.9275981334618,587.0
198,424.1166545720261,590.0
199,424.30570594679284,587.0
200,424.49475225599997,576.0
201,424.68379349788546,577.0
202,424.8728296706875,580.0
203,425.06186077264374,583.0
204,425.25088680199246,592.0
205,425.43990775697154,602.0
206,425.6289236358189,602.0
207,425.8179344367727,599.0
208,426.00694015807085,606.0
209,426.1959407979512,590.0
210,426.38493635465204,571.0
211,426.5739268264111,576.0
212,426.7629122114665,577.0
213,426.9518925080562,584.0
214,427.1408677144182,596.0
215,427.32983782879046,603.0
216,427.5188028494111,610.0
217,427.7077627745179,606.0
218,427.896717602349,592.0
219,428.0856673311424,577.0
220,428.274611959136,568.0
221,428.46355148456786,590.0
222,428.652485905676,612.0
223,428.84141522069825,609.0
224,429.0303394278728,609.0
225,429.21925852543745,594.0
226,429.4081725116304,584.0
227,429.59708138468955,587.0
228,429.7859851428529,587.0
229,429.9748837843584,590.0
230,430.163777307444,589.0
231,430.35266571034776,593.0
232,430.54154899130776,597.0
233,430.7304271485619,590.0
234,430.9193001803481,592.0
235,431.1081680849045,597.0
236,431.29703086046896,594.0
237,431.4858885052796,589.0
