,wavelength,intensity
0,386.922,777.0
1,387.1124664597978,786.0
2,387.3029278381424,775.0
3,387.49338413346055,775.0
4,387.6838353441789,767.0
5,387.87428146872435,757.0
6,388.0647225055237,754.0
7,388.25515845300373,740.0
8,388.44558930959107,742.0
9,388.6360150737126,757.0
10,388.82643574379506,754.0
11,389.0168513182652,740.0
12,389.20726179554975,739.0
13,389.3976671740756,750.0
14,389.5880674522695,744.0
15,389.77846262855815,721.0
16,389.96885270136835,725.0
17,390.15923766912687,743.0
18,390.3496175302605,743.0
19,390.53999228319594,742.0
20,390.73036192636,735.0
21,390.9207264581795,732.0
22,391.1110858770812,736.0
23,391.30144018149184,735.0
24,391.49178936983816,728.0
25,391.68213344054686,715.0
26,391.8724723920449,709.0
27,392.06280622275904,719.0
28,392.2531349311158,736.0
29,392.44345851554226,755.0
30,392.63377697446504,743.0
31,392.82409030631084,717.0
32,393.0143985095066,719.0
33,393.20470158247895,721.0
34,393.39499952365475,715.0
35,393.5852923314606,711.0
36,393.7755800043235,713.0
37,393.9658625406701,715.0
38,394.15613993892725,706.0
39,394.3464121975216,713.0
40,394.53667931488,720.0
41,394.72694128942925,712.0
42,394.91719811959604,724.0
43,395.10744980380707,739.0
44,395.29769634048927,736.0
45,395.48793772806937,740.0
46,395.6781739649741,746.0
47,395.8684050496303,734.0
48,396.05863098046467,716.0
49,396.248851755904,708.0
50,396.43906737437504,709.0
51,396.62927783430456,705.0
52,396.81948313411937,701.0
53,397.0096832722462,704.0
54,397.1998782471119,709.0
55,397.39006805714314,719.0
56,397.5802527007668,715.0
57,397.7704321764095,693.0
58,397.96060648249806,682.0
59,398.1507756174593,700.0
60,398.34093957972,729.0
61,398.5310983677069,739.0
62,398.7212519798468,736.0
63,398.9114004145664,724.0
64,399.10154367029253,702.0
65,399.29168174545197,717.0
66,399.4818146384714,727.0
67,399.6719423477776,713.0
68,399.8620648717975,713.0
69,400.0521822089577,712.0
70,400.242294357685,716.0
71,400.4324013164063,720.0
72,400.6225030835482,716.0
73,400.8125996575376,720.0
74,401.0026910368011,724.0
75,401.1927772197656,721.0
76,401.38285820485794,717.0
77,401.5729339905048,716.0
78,401.76300457513287,728.0
79,401.953069957169,736.0
80,402.14313013504,720.0
81,402.33318510717265,715.0
82,402.52323487199357,715.0
83,402.7132794279297,708.0
84,402.9033187734077,713.0
85,403.0933529068544,711.0
86,403.28338182669654,706.0
87,403.4734055313609,721.0
88,403.66342401927426,750.0
89,403.85343728886335,754.0
90,404.04344533855505,728.0
91,404.233448166776,706.0
92,404.42344577195297,693.0
93,404.61343815251286,696.0
94,404.80342530688233,724.0
95,404.9934072334882,738.0
96,405.18338393075715,731.0
97,405.3733553971161,729.0
98,405.56332163099165,729.0
99,405.7532826308107,728.0
100,405.943238395,724.0
101,406.1331889219863,725.0
102,406.32313421019643,729.0
103,406.513074258057,727.0
104,406.70300906399495,731.0
105,406.8929386264369,734.0
106,407.08286294380974,728.0
107,407.2727820145402,750.0
108,407.46269583705504,761.0
109,407.6526044097811,735.0
110,407.842507731145,734.0
111,408.03240579957367,748.0
112,408.22229861349376,748.0
113,408.41218617133217,742.0
114,408.6020684715155,734.0
115,408.79194551247065,735.0
116,408.9818172926244,739.0
117,409.1716838104034,735.0
118,409.36154506423446,720.0
119,409.5514010525444,715.0
120,409.74125177376,729.0
121,409.931097226308,727.0
122,410.1209374086152,725.0
123,410.31077231910825,736.0
124,410.5006019562141,731.0
125,410.6904263183594,727.0
126,410.88024540397095,721.0
127,411.07005921147555,712.0
128,411.25986773929986,715.0
129,411.4496709858708,721.0
130,411.63946894961504,725.0
131,411.82926162895933,723.0
132,412.0190490223306,720.0
133,412.20883112815545,721.0
134,412.3986079448607,708.0
135,412.5883794708732,692.0
136,412.7781457046195,697.0
137,412.9679066445267,721.0
